Date,Rainfall,TempMin,TempaMax,humidity,windgust,windspeed,winddir
22-12-2023,0,17.27307,29.9155,76,8.6,9.4,61
23-12-2023,0,18.069,29.40164,77.1,15.5,11.2,66.9
24-12-2023,0,18.24886,29.75419,77.8,18.4,14.8,62.3
25-12-2023,0,18.73571,30.1392,76,16.9,10.8,59.8
26-12-2023,0,18.95,30.7234,77.3,13.3,10.1,66.9
27-12-2023,0,19.75679,30.47893,80.9,18.7,13,66.2
28-12-2023,0,19.30704,30.18825,76.3,24.8,16.6,68.1
29-12-2023,0,18.93505,29.91424,77.5,20.5,13,72.1
30-12-2023,0,18.83854,30.51235,78.4,23.4,11.2,62.6
31-12-2023,0,18.78637,29.7262,77.5,25.6,11.2,94.4
